order_id,order_date,item_name,category,price,day_of_week,month
4436,2023-03-16,Chicken Burrito,Mexican,12.95,3,3
4436,2023-03-16,Meat Lasagna,Italian,17.95,3,3
4437,2023-03-16,Cheese Lasagna,Italian,15.5,3,3
4438,2023-03-16,Hamburger,American,12.95,3,3
4438,2023-03-16,Orange Chicken,Asian,16.5,3,3
4438,2023-03-16,Spaghetti & Meatballs,Italian,17.95,3,3
4439,2023-03-16,Cheeseburger,American,13.95,3,3
4439,2023-03-16,Chicken Burrito,Mexican,12.95,3,3
4439,2023-03-16,Chicken Parmesan,Italian,17.95,3,3
4440,2023-03-16,Hamburger,American,12.95,3,3
4440,2023-03-16,Chicken Torta,Mexican,11.95,3,3
4441,2023-03-16,Orange Chicken,Asian,16.5,3,3
4441,2023-03-16,Hot Dog,American,9.0,3,3
4441,2023-03-16,Spaghetti & Meatballs,Italian,17.95,3,3
4441,2023-03-16,Korean Beef Bowl,Asian,17.95,3,3
4442,2023-03-16,Cheeseburger,American,13.95,3,3
4442,2023-03-16,Spaghetti & Meatballs,Italian,17.95,3,3
4443,2023-03-16,Steak Torta,Mexican,13.95,3,3
4444,2023-03-16,Tofu Pad Thai,Asian,14.5,3,3
4444,2023-03-16,Chicken Burrito,Mexican,12.95,3,3
4444,2023-03-16,Edamame,Asian,5.0,3,3
4444,2023-03-16,Shrimp Scampi,Italian,19.95,3,3
4445,2023-03-16,Spaghetti,Italian,14.5,3,3
4445,2023-03-16,Steak Torta,Mexican,13.95,3,3
4445,2023-03-16,Eggplant Parmesan,Italian,16.95,3,3
4446,2023-03-16,Fettuccine Alfredo,Italian,14.5,3,3
4447,2023-03-16,Hamburger,American,12.95,3,3
4447,2023-03-16,Salmon Roll,Asian,14.95,3,3
4447,2023-03-16,Edamame,Asian,5.0,3,3
4447,2023-03-16,Eggplant Parmesan,Italian,16.95,3,3
4448,2023-03-16,Chicken Parmesan,Italian,17.95,3,3
4449,2023-03-16,Spaghetti & Meatballs,Italian,17.95,3,3
4449,2023-03-16,Korean Beef Bowl,Asian,17.95,3,3
4450,2023-03-16,Chips & Salsa,Mexican,7.0,3,3
4451,2023-03-16,Fettuccine Alfredo,Italian,14.5,3,3
4451,2023-03-16,French Fries,American,7.0,3,3
4452,2023-03-16,Potstickers,Asian,9.0,3,3
4453,2023-03-16,Chips & Salsa,Mexican,7.0,3,3
4454,2023-03-16,Cheeseburger,American,13.95,3,3
4454,2023-03-16,Chips & Guacamole,Mexican,9.0,3,3
4455,2023-03-16,Hamburger,American,12.95,3,3
4455,2023-03-16,Salmon Roll,Asian,14.95,3,3
4456,2023-03-16,Chicken Parmesan,Italian,17.95,3,3
4456,2023-03-16,Chicken Parmesan,Italian,17.95,3,3
4457,2023-03-16,California Roll,Asian,11.95,3,3
4457,2023-03-16,Edamame,Asian,5.0,3,3
4457,2023-03-16,Steak Burrito,Mexican,14.95,3,3
4457,2023-03-16,French Fries,American,7.0,3,3
4458,2023-03-16,Spaghetti,Italian,14.5,3,3
4458,2023-03-16,Pork Ramen,Asian,17.95,3,3
4458,2023-03-16,French Fries,American,7.0,3,3
4459,2023-03-16,Chips & Salsa,Mexican,7.0,3,3
4460,2023-03-16,Orange Chicken,Asian,16.5,3,3
4460,2023-03-16,Steak Tacos,Mexican,13.95,3,3
4460,2023-03-16,Spaghetti & Meatballs,Italian,17.95,3,3
4460,2023-03-16,Mushroom Ravioli,Italian,15.5,3,3
4461,2023-03-16,Steak Torta,Mexican,13.95,3,3
4462,2023-03-16,Potstickers,Asian,9.0,3,3
4463,2023-03-16,Orange Chicken,Asian,16.5,3,3
4463,2023-03-16,Mac & Cheese,American,7.0,3,3
4464,2023-03-16,Hot Dog,American,9.0,3,3
4464,2023-03-16,Mac & Cheese,American,7.0,3,3
4465,2023-03-16,Meat Lasagna,Italian,17.95,3,3
4466,2023-03-16,Cheeseburger,American,13.95,3,3
4466,2023-03-16,Chicken Burrito,Mexican,12.95,3,3
4467,2023-03-16,Pork Ramen,Asian,17.95,3,3
4467,2023-03-16,California Roll,Asian,11.95,3,3
4467,2023-03-16,Chips & Guacamole,Mexican,9.0,3,3
4468,2023-03-16,Eggplant Parmesan,Italian,16.95,3,3
4469,2023-03-16,Veggie Burger,American,10.5,3,3
4469,2023-03-16,Chips & Salsa,Mexican,7.0,3,3
4469,2023-03-16,Eggplant Parmesan,Italian,16.95,3,3
4470,2023-03-17,Edamame,Asian,5.0,4,3
4470,2023-03-17,Steak Torta,Mexican,13.95,4,3
4470,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4471,2023-03-17,Orange Chicken,Asian,16.5,4,3
4471,2023-03-17,Pork Ramen,Asian,17.95,4,3
4471,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4471,2023-03-17,French Fries,American,7.0,4,3
4472,2023-03-17,Pork Ramen,Asian,17.95,4,3
4473,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4474,2023-03-17,Hamburger,American,12.95,4,3
4474,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4475,2023-03-17,Cheese Quesadillas,Mexican,10.5,4,3
4476,2023-03-17,Steak Burrito,Mexican,14.95,4,3
4477,2023-03-17,Hamburger,American,12.95,4,3
4477,2023-03-17,Orange Chicken,Asian,16.5,4,3
4477,2023-03-17,Mac & Cheese,American,7.0,4,3
4477,2023-03-17,Chips & Salsa,Mexican,7.0,4,3
4478,2023-03-17,Steak Tacos,Mexican,13.95,4,3
4478,2023-03-17,Fettuccine Alfredo,Italian,14.5,4,3
4478,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4478,2023-03-17,Potstickers,Asian,9.0,4,3
4479,2023-03-17,Orange Chicken,Asian,16.5,4,3
4479,2023-03-17,Hot Dog,American,9.0,4,3
4479,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4479,2023-03-17,Fettuccine Alfredo,Italian,14.5,4,3
4479,2023-03-17,Mushroom Ravioli,Italian,15.5,4,3
4479,2023-03-17,California Roll,Asian,11.95,4,3
4479,2023-03-17,Cheese Quesadillas,Mexican,10.5,4,3
4479,2023-03-17,Mac & Cheese,American,7.0,4,3
4479,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4479,2023-03-17,French Fries,American,7.0,4,3
4480,2023-03-17,Hamburger,American,12.95,4,3
4481,2023-03-17,Tofu Pad Thai,Asian,14.5,4,3
4482,2023-03-17,Cheeseburger,American,13.95,4,3
4482,2023-03-17,Tofu Pad Thai,Asian,14.5,4,3
4482,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4482,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4482,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4482,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4482,2023-03-17,Mushroom Ravioli,Italian,15.5,4,3
4482,2023-03-17,California Roll,Asian,11.95,4,3
4482,2023-03-17,Steak Burrito,Mexican,14.95,4,3
4482,2023-03-17,Steak Torta,Mexican,13.95,4,3
4482,2023-03-17,Steak Torta,Mexican,13.95,4,3
4482,2023-03-17,Mac & Cheese,American,7.0,4,3
4482,2023-03-17,Eggplant Parmesan,Italian,16.95,4,3
4483,2023-03-17,Tofu Pad Thai,Asian,14.5,4,3
4484,2023-03-17,Hamburger,American,12.95,4,3
4484,2023-03-17,Chips & Guacamole,Mexican,9.0,4,3
4485,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4485,2023-03-17,Cheese Lasagna,Italian,15.5,4,3
4486,2023-03-17,Hot Dog,American,9.0,4,3
4487,2023-03-17,Steak Tacos,Mexican,13.95,4,3
4487,2023-03-17,Cheeseburger,American,13.95,4,3
4487,2023-03-17,Mac & Cheese,American,7.0,4,3
4487,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4488,2023-03-17,Tofu Pad Thai,Asian,14.5,4,3
4488,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4488,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4488,2023-03-17,Pork Ramen,Asian,17.95,4,3
4489,2023-03-17,Steak Torta,Mexican,13.95,4,3
4489,2023-03-17,French Fries,American,7.0,4,3
4490,2023-03-17,California Roll,Asian,11.95,4,3
4491,2023-03-17,Cheeseburger,American,13.95,4,3
4491,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4492,2023-03-17,Hamburger,American,12.95,4,3
4492,2023-03-17,Cheese Quesadillas,Mexican,10.5,4,3
4493,2023-03-17,Cheese Quesadillas,Mexican,10.5,4,3
4493,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4494,2023-03-17,Chips & Salsa,Mexican,7.0,4,3
4494,2023-03-17,Eggplant Parmesan,Italian,16.95,4,3
4495,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4495,2023-03-17,Chips & Salsa,Mexican,7.0,4,3
4496,2023-03-17,Hamburger,American,12.95,4,3
4496,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4496,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4496,2023-03-17,Steak Burrito,Mexican,14.95,4,3
4497,2023-03-17,Steak Torta,Mexican,13.95,4,3
4498,2023-03-17,Veggie Burger,American,10.5,4,3
4499,2023-03-17,Meat Lasagna,Italian,17.95,4,3
4499,2023-03-17,Steak Torta,Mexican,13.95,4,3
4500,2023-03-17,Hamburger,American,12.95,4,3
4500,2023-03-17,French Fries,American,7.0,4,3
4501,2023-03-17,Veggie Burger,American,10.5,4,3
4501,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4501,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4502,2023-03-17,Cheese Lasagna,Italian,15.5,4,3
4502,2023-03-17,Salmon Roll,Asian,14.95,4,3
4503,2023-03-17,Meat Lasagna,Italian,17.95,4,3
4503,2023-03-17,Edamame,Asian,5.0,4,3
4504,2023-03-17,Spaghetti,Italian,14.5,4,3
4504,2023-03-17,French Fries,American,7.0,4,3
4505,2023-03-17,Hamburger,American,12.95,4,3
4505,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4505,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4506,2023-03-17,Tofu Pad Thai,Asian,14.5,4,3
4506,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4506,2023-03-17,Chicken Torta,Mexican,11.95,4,3
4507,2023-03-17,Hamburger,American,12.95,4,3
4507,2023-03-17,Shrimp Scampi,Italian,19.95,4,3
4507,2023-03-17,Eggplant Parmesan,Italian,16.95,4,3
4508,2023-03-17,Mushroom Ravioli,Italian,15.5,4,3
4508,2023-03-17,Shrimp Scampi,Italian,19.95,4,3
4509,2023-03-17,Edamame,Asian,5.0,4,3
4510,2023-03-17,Spaghetti,Italian,14.5,4,3
4510,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4510,2023-03-17,Meat Lasagna,Italian,17.95,4,3
4510,2023-03-17,Steak Burrito,Mexican,14.95,4,3
4511,2023-03-17,Tofu Pad Thai,Asian,14.5,4,3
4511,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4511,2023-03-17,Mac & Cheese,American,7.0,4,3
4512,2023-03-17,Shrimp Scampi,Italian,19.95,4,3
4512,2023-03-17,Shrimp Scampi,Italian,19.95,4,3
4513,2023-03-17,Cheeseburger,American,13.95,4,3
4513,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4513,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4513,2023-03-17,Steak Burrito,Mexican,14.95,4,3
4514,2023-03-17,Orange Chicken,Asian,16.5,4,3
4514,2023-03-17,Chicken Torta,Mexican,11.95,4,3
4515,2023-03-17,Steak Torta,Mexican,13.95,4,3
4515,2023-03-17,Mac & Cheese,American,7.0,4,3
4516,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4517,2023-03-17,Hamburger,American,12.95,4,3
4518,2023-03-17,Hot Dog,American,9.0,4,3
4518,2023-03-17,Chips & Guacamole,Mexican,9.0,4,3
4519,2023-03-17,Chicken Torta,Mexican,11.95,4,3
4520,2023-03-17,Veggie Burger,American,10.5,4,3
4520,2023-03-17,Salmon Roll,Asian,14.95,4,3
4520,2023-03-17,Mac & Cheese,American,7.0,4,3
4521,2023-03-17,Salmon Roll,Asian,14.95,4,3
4521,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4521,2023-03-17,Eggplant Parmesan,Italian,16.95,4,3
4522,2023-03-17,Orange Chicken,Asian,16.5,4,3
4523,2023-03-17,Tofu Pad Thai,Asian,14.5,4,3
4524,2023-03-17,Steak Burrito,Mexican,14.95,4,3
4524,2023-03-17,Chicken Torta,Mexican,11.95,4,3
4525,2023-03-17,Orange Chicken,Asian,16.5,4,3
4525,2023-03-17,Fettuccine Alfredo,Italian,14.5,4,3
4525,2023-03-17,Edamame,Asian,5.0,4,3
4525,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4526,2023-03-17,Cheese Lasagna,Italian,15.5,4,3
4526,2023-03-17,Chicken Torta,Mexican,11.95,4,3
4527,2023-03-17,Orange Chicken,Asian,16.5,4,3
4527,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4527,2023-03-17,Edamame,Asian,5.0,4,3
4527,2023-03-17,Chips & Guacamole,Mexican,9.0,4,3
4528,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4528,2023-03-17,Edamame,Asian,5.0,4,3
4529,2023-03-17,Hamburger,American,12.95,4,3
4530,2023-03-17,Korean Beef Bowl,Asian,17.95,4,3
4531,2023-03-17,Hamburger,American,12.95,4,3
4531,2023-03-17,Edamame,Asian,5.0,4,3
4532,2023-03-17,Cheeseburger,American,13.95,4,3
4532,2023-03-17,Steak Torta,Mexican,13.95,4,3
4532,2023-03-17,Chips & Salsa,Mexican,7.0,4,3
4533,2023-03-17,Spaghetti,Italian,14.5,4,3
4533,2023-03-17,Mushroom Ravioli,Italian,15.5,4,3
4533,2023-03-17,French Fries,American,7.0,4,3
4533,2023-03-17,Potstickers,Asian,9.0,4,3
4534,2023-03-17,Pork Ramen,Asian,17.95,4,3
4534,2023-03-17,Steak Torta,Mexican,13.95,4,3
4534,2023-03-17,Chicken Parmesan,Italian,17.95,4,3
4535,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4536,2023-03-17,Spaghetti & Meatballs,Italian,17.95,4,3
4537,2023-03-17,Steak Burrito,Mexican,14.95,4,3
4537,2023-03-17,Chips & Guacamole,Mexican,9.0,4,3
4538,2023-03-17,Hamburger,American,12.95,4,3
4538,2023-03-17,Orange Chicken,Asian,16.5,4,3
4538,2023-03-17,Chips & Salsa,Mexican,7.0,4,3
4539,2023-03-17,Chicken Burrito,Mexican,12.95,4,3
4539,2023-03-17,Salmon Roll,Asian,14.95,4,3
4540,2023-03-17,Mushroom Ravioli,Italian,15.5,4,3
4540,2023-03-17,Chicken Torta,Mexican,11.95,4,3
4541,2023-03-18,Cheeseburger,American,13.95,5,3
4542,2023-03-18,Chicken Parmesan,Italian,17.95,5,3
4543,2023-03-18,Chicken Tacos,Mexican,11.95,5,3
4543,2023-03-18,Meat Lasagna,Italian,17.95,5,3
4544,2023-03-18,Meat Lasagna,Italian,17.95,5,3
4544,2023-03-18,Salmon Roll,Asian,14.95,5,3
4544,2023-03-18,Steak Burrito,Mexican,14.95,5,3
4545,2023-03-18,Orange Chicken,Asian,16.5,5,3
4546,2023-03-18,Veggie Burger,American,10.5,5,3
4546,2023-03-18,Steak Burrito,Mexican,14.95,5,3
4547,2023-03-18,Potstickers,Asian,9.0,5,3
4548,2023-03-18,Tofu Pad Thai,Asian,14.5,5,3
4548,2023-03-18,Edamame,Asian,5.0,5,3
4548,2023-03-18,Chips & Salsa,Mexican,7.0,5,3
4548,2023-03-18,Eggplant Parmesan,Italian,16.95,5,3
4549,2023-03-18,Steak Burrito,Mexican,14.95,5,3
4550,2023-03-18,Hamburger,American,12.95,5,3
4550,2023-03-18,French Fries,American,7.0,5,3
4551,2023-03-18,Hamburger,American,12.95,5,3
4552,2023-03-18,Meat Lasagna,Italian,17.95,5,3
4552,2023-03-18,Mac & Cheese,American,7.0,5,3
4553,2023-03-18,Veggie Burger,American,10.5,5,3
4554,2023-03-18,Salmon Roll,Asian,14.95,5,3
4555,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4555,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4555,2023-03-18,Meat Lasagna,Italian,17.95,5,3
4555,2023-03-18,Steak Burrito,Mexican,14.95,5,3
4555,2023-03-18,Mac & Cheese,American,7.0,5,3
4555,2023-03-18,Chips & Salsa,Mexican,7.0,5,3
4555,2023-03-18,Chips & Salsa,Mexican,7.0,5,3
4555,2023-03-18,French Fries,American,7.0,5,3
4556,2023-03-18,Meat Lasagna,Italian,17.95,5,3
4556,2023-03-18,Mac & Cheese,American,7.0,5,3
4557,2023-03-18,Tofu Pad Thai,Asian,14.5,5,3
4559,2023-03-18,Cheeseburger,American,13.95,5,3
4560,2023-03-18,Tofu Pad Thai,Asian,14.5,5,3
4560,2023-03-18,Mushroom Ravioli,Italian,15.5,5,3
4560,2023-03-18,Chips & Salsa,Mexican,7.0,5,3
4561,2023-03-18,Hamburger,American,12.95,5,3
4562,2023-03-18,California Roll,Asian,11.95,5,3
4562,2023-03-18,Chicken Torta,Mexican,11.95,5,3
4563,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4563,2023-03-18,Cheese Lasagna,Italian,15.5,5,3
4563,2023-03-18,Eggplant Parmesan,Italian,16.95,5,3
4564,2023-03-18,California Roll,Asian,11.95,5,3
4565,2023-03-18,Steak Tacos,Mexican,13.95,5,3
4565,2023-03-18,Eggplant Parmesan,Italian,16.95,5,3
4566,2023-03-18,Steak Tacos,Mexican,13.95,5,3
4566,2023-03-18,Tofu Pad Thai,Asian,14.5,5,3
4566,2023-03-18,Chips & Guacamole,Mexican,9.0,5,3
4567,2023-03-18,Orange Chicken,Asian,16.5,5,3
4567,2023-03-18,Edamame,Asian,5.0,5,3
4568,2023-03-18,Hamburger,American,12.95,5,3
4568,2023-03-18,French Fries,American,7.0,5,3
4569,2023-03-18,Hamburger,American,12.95,5,3
4569,2023-03-18,Spaghetti & Meatballs,Italian,17.95,5,3
4570,2023-03-18,Chicken Torta,Mexican,11.95,5,3
4571,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4572,2023-03-18,Hamburger,American,12.95,5,3
4572,2023-03-18,Chicken Torta,Mexican,11.95,5,3
4573,2023-03-18,Cheeseburger,American,13.95,5,3
4573,2023-03-18,Spaghetti,Italian,14.5,5,3
4573,2023-03-18,French Fries,American,7.0,5,3
4574,2023-03-18,Chips & Guacamole,Mexican,9.0,5,3
4575,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4575,2023-03-18,Eggplant Parmesan,Italian,16.95,5,3
4576,2023-03-18,Cheeseburger,American,13.95,5,3
4576,2023-03-18,Fettuccine Alfredo,Italian,14.5,5,3
4576,2023-03-18,Chips & Salsa,Mexican,7.0,5,3
4576,2023-03-18,French Fries,American,7.0,5,3
4577,2023-03-18,French Fries,American,7.0,5,3
4578,2023-03-18,Hamburger,American,12.95,5,3
4578,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4579,2023-03-18,Veggie Burger,American,10.5,5,3
4579,2023-03-18,Chips & Salsa,Mexican,7.0,5,3
4580,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4580,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4580,2023-03-18,Cheese Lasagna,Italian,15.5,5,3
4581,2023-03-18,Mac & Cheese,American,7.0,5,3
4582,2023-03-18,Chicken Tacos,Mexican,11.95,5,3
4582,2023-03-18,Tofu Pad Thai,Asian,14.5,5,3
4582,2023-03-18,Steak Torta,Mexican,13.95,5,3
4583,2023-03-18,Orange Chicken,Asian,16.5,5,3
4583,2023-03-18,Cheese Lasagna,Italian,15.5,5,3
4584,2023-03-18,Steak Burrito,Mexican,14.95,5,3
4584,2023-03-18,Chicken Parmesan,Italian,17.95,5,3
4585,2023-03-18,Fettuccine Alfredo,Italian,14.5,5,3
4586,2023-03-18,Chicken Parmesan,Italian,17.95,5,3
4587,2023-03-18,Fettuccine Alfredo,Italian,14.5,5,3
4587,2023-03-18,Potstickers,Asian,9.0,5,3
4588,2023-03-18,Orange Chicken,Asian,16.5,5,3
4589,2023-03-18,Orange Chicken,Asian,16.5,5,3
4589,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4589,2023-03-18,Shrimp Scampi,Italian,19.95,5,3
4589,2023-03-18,Chips & Guacamole,Mexican,9.0,5,3
4590,2023-03-18,Hamburger,American,12.95,5,3
4590,2023-03-18,Chips & Salsa,Mexican,7.0,5,3
4591,2023-03-18,Tofu Pad Thai,Asian,14.5,5,3
4591,2023-03-18,Chicken Burrito,Mexican,12.95,5,3
4591,2023-03-18,Salmon Roll,Asian,14.95,5,3
4591,2023-03-18,Cheese Quesadillas,Mexican,10.5,5,3
4592,2023-03-18,Potstickers,Asian,9.0,5,3
4593,2023-03-18,Eggplant Parmesan,Italian,16.95,5,3
4594,2023-03-18,Chips & Salsa,Mexican,7.0,5,3
4595,2023-03-18,California Roll,Asian,11.95,5,3
4596,2023-03-18,Spaghetti & Meatballs,Italian,17.95,5,3
4596,2023-03-18,Edamame,Asian,5.0,5,3
4597,2023-03-18,Chicken Tacos,Mexican,11.95,5,3
4597,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4597,2023-03-18,French Fries,American,7.0,5,3
4598,2023-03-18,Steak Torta,Mexican,13.95,5,3
4599,2023-03-18,Steak Torta,Mexican,13.95,5,3
4600,2023-03-18,Pork Ramen,Asian,17.95,5,3
4601,2023-03-18,Spaghetti,Italian,14.5,5,3
4602,2023-03-18,Hamburger,American,12.95,5,3
4602,2023-03-18,Tofu Pad Thai,Asian,14.5,5,3
4602,2023-03-18,Korean Beef Bowl,Asian,17.95,5,3
4603,2023-03-19,Hamburger,American,12.95,6,3
4603,2023-03-19,Hot Dog,American,9.0,6,3
4603,2023-03-19,Cheese Quesadillas,Mexican,10.5,6,3
4603,2023-03-19,French Fries,American,7.0,6,3
4603,2023-03-19,Potstickers,Asian,9.0,6,3
4604,2023-03-19,Chicken Tacos,Mexican,11.95,6,3
4604,2023-03-19,Meat Lasagna,Italian,17.95,6,3
4605,2023-03-19,Steak Burrito,Mexican,14.95,6,3
4606,2023-03-19,Chips & Guacamole,Mexican,9.0,6,3
4607,2023-03-19,Chicken Burrito,Mexican,12.95,6,3
4607,2023-03-19,California Roll,Asian,11.95,6,3
4608,2023-03-19,Hot Dog,American,9.0,6,3
4608,2023-03-19,Tofu Pad Thai,Asian,14.5,6,3
4608,2023-03-19,Chicken Burrito,Mexican,12.95,6,3
4608,2023-03-19,Meat Lasagna,Italian,17.95,6,3
4609,2023-03-19,Steak Burrito,Mexican,14.95,6,3
4610,2023-03-19,Edamame,Asian,5.0,6,3
4611,2023-03-19,Cheeseburger,American,13.95,6,3
4611,2023-03-19,Veggie Burger,American,10.5,6,3
4611,2023-03-19,Tofu Pad Thai,Asian,14.5,6,3
4611,2023-03-19,Tofu Pad Thai,Asian,14.5,6,3
4611,2023-03-19,Mushroom Ravioli,Italian,15.5,6,3
4611,2023-03-19,Edamame,Asian,5.0,6,3
4611,2023-03-19,Cheese Quesadillas,Mexican,10.5,6,3
4611,2023-03-19,Cheese Quesadillas,Mexican,10.5,6,3
4611,2023-03-19,Chips & Salsa,Mexican,7.0,6,3
4611,2023-03-19,French Fries,American,7.0,6,3
4611,2023-03-19,Potstickers,Asian,9.0,6,3
4612,2023-03-19,Chicken Parmesan,Italian,17.95,6,3
4613,2023-03-19,Chicken Parmesan,Italian,17.95,6,3
4614,2023-03-19,Korean Beef Bowl,Asian,17.95,6,3
4615,2023-03-19,Steak Tacos,Mexican,13.95,6,3
4615,2023-03-19,Chicken Parmesan,Italian,17.95,6,3
4616,2023-03-19,Chicken Parmesan,Italian,17.95,6,3
4617,2023-03-19,Hamburger,American,12.95,6,3
4617,2023-03-19,Orange Chicken,Asian,16.5,6,3
4617,2023-03-19,Tofu Pad Thai,Asian,14.5,6,3
4617,2023-03-19,Spaghetti & Meatballs,Italian,17.95,6,3
4618,2023-03-19,Edamame,Asian,5.0,6,3
4619,2023-03-19,Hot Dog,American,9.0,6,3
4619,2023-03-19,Edamame,Asian,5.0,6,3
4619,2023-03-19,Eggplant Parmesan,Italian,16.95,6,3
4620,2023-03-19,Steak Burrito,Mexican,14.95,6,3
4621,2023-03-19,Chicken Burrito,Mexican,12.95,6,3
4621,2023-03-19,Chicken Burrito,Mexican,12.95,6,3
4621,2023-03-19,Edamame,Asian,5.0,6,3
4621,2023-03-19,Chips & Guacamole,Mexican,9.0,6,3
4622,2023-03-19,California Roll,Asian,11.95,6,3
4622,2023-03-19,Eggplant Parmesan,Italian,16.95,6,3
4623,2023-03-19,Hamburger,American,12.95,6,3
4623,2023-03-19,Hamburger,American,12.95,6,3
4623,2023-03-19,Orange Chicken,Asian,16.5,6,3
4623,2023-03-19,Chicken Tacos,Mexican,11.95,6,3
4623,2023-03-19,Fettuccine Alfredo,Italian,14.5,6,3
4623,2023-03-19,Korean Beef Bowl,Asian,17.95,6,3
4623,2023-03-19,Salmon Roll,Asian,14.95,6,3
4623,2023-03-19,Steak Burrito,Mexican,14.95,6,3
4623,2023-03-19,Steak Torta,Mexican,13.95,6,3
4623,2023-03-19,Cheese Quesadillas,Mexican,10.5,6,3
4623,2023-03-19,Mac & Cheese,American,7.0,6,3
4623,2023-03-19,French Fries,American,7.0,6,3
4624,2023-03-19,Chicken Torta,Mexican,11.95,6,3
4625,2023-03-19,Hamburger,American,12.95,6,3
4625,2023-03-19,Hot Dog,American,9.0,6,3
4625,2023-03-19,Chicken Torta,Mexican,11.95,6,3
4625,2023-03-19,French Fries,American,7.0,6,3
4626,2023-03-19,Cheeseburger,American,13.95,6,3
4627,2023-03-19,Tofu Pad Thai,Asian,14.5,6,3
4627,2023-03-19,Steak Burrito,Mexican,14.95,6,3
4628,2023-03-19,Korean Beef Bowl,Asian,17.95,6,3
4628,2023-03-19,Mushroom Ravioli,Italian,15.5,6,3
4628,2023-03-19,Steak Burrito,Mexican,14.95,6,3
4629,2023-03-19,Korean Beef Bowl,Asian,17.95,6,3
4629,2023-03-19,Steak Torta,Mexican,13.95,6,3
4630,2023-03-19,Hamburger,American,12.95,6,3
4630,2023-03-19,Tofu Pad Thai,Asian,14.5,6,3
4630,2023-03-19,Korean Beef Bowl,Asian,17.95,6,3
4630,2023-03-19,Chips & Salsa,Mexican,7.0,6,3
4631,2023-03-19,Chicken Burrito,Mexican,12.95,6,3
4631,2023-03-19,Chicken Parmesan,Italian,17.95,6,3
4632,2023-03-19,Orange Chicken,Asian,16.5,6,3
4632,2023-03-19,Pork Ramen,Asian,17.95,6,3
4633,2023-03-19,Shrimp Scampi,Italian,19.95,6,3
4634,2023-03-19,Pork Ramen,Asian,17.95,6,3
4634,2023-03-19,California Roll,Asian,11.95,6,3
4634,2023-03-19,Steak Burrito,Mexican,14.95,6,3
4635,2023-03-19,Orange Chicken,Asian,16.5,6,3
4635,2023-03-19,Tofu Pad Thai,Asian,14.5,6,3
4636,2023-03-19,Chicken Burrito,Mexican,12.95,6,3
4636,2023-03-19,Chicken Torta,Mexican,11.95,6,3
4637,2023-03-19,Hot Dog,American,9.0,6,3
4637,2023-03-19,Shrimp Scampi,Italian,19.95,6,3
4638,2023-03-19,Steak Torta,Mexican,13.95,6,3
4638,2023-03-19,Mac & Cheese,American,7.0,6,3
4639,2023-03-19,Spaghetti,Italian,14.5,6,3
4639,2023-03-19,Spaghetti & Meatballs,Italian,17.95,6,3
4639,2023-03-19,Pork Ramen,Asian,17.95,6,3
